id,title,date,time,category
news_20250828_섹터_0036,화웨이 앞세워 … 中 내년 AI칩 생산 3배 늘린다,2025-08-28,17:54,섹터
news_20250828_섹터_0019,한달새 두배 껑충 ‘중국판 엔비디아’도 뜬다…월가서도 “캠브리콘 여전히 상승 여력”,2025-08-28,06:01,섹터
news_20250828_경제_0006,"""한국 美관세 인상 여파 커…내년 성장률 깎을 것""",2025-08-28,13:40,경제
news_20250828_경제_0016,"이창용 ""내년 상반기까지 금리인하 기조 유지""…두 차례 내릴 듯",2025-08-28,17:55,경제
news_20250829_종목_0044,삼성·SK 반도체 美장비 中반출때 건별 허가받아야,2025-08-29,23:20,종목
news_20250829_종목_0043,"K반도체 中공장 차질 불가피 … 업계 ""중국 기업만 반사이익""",2025-08-29,23:20,종목
news_20250829_종목_0041,"한국표준협회, 올해 '디지털고객경험지수' 1위 기업은 어디?",2025-08-29,09:00,종목
news_20250829_종목_0042,민생쿠폰의 힘…7월 소비 2.5% '쑥',2025-08-29,18:05,종목
news_20250829_섹터_0022,"“삼성전자, 4분기부터 ‘HBM4’ 순항 시작”… 반도체 주 ‘톱픽’ 지위 공고화",2025-08-29,07:39,섹터
news_20250829_섹터_0033,인텔 “정부 지분 취득은 파운드리 매각 막으려는 것”,2025-08-29,14:02,섹터
news_20250829_섹터_0034,기업경기전망 3년6개월 연속 부진… 반도체 심리 악화,2025-08-29,15:19,섹터
news_20250829_경제_0007,내년 예산 728조 '사상 최대'…'적극재정'으로 성장 이끈다,2025-08-29,13:05,경제
news_20250829_경제_0019,"1300개 사업 솎아내…역대 최대 27조 삭감, ODA 예산 1.2조 깎아",2025-08-29,18:01,경제
news_20250829_섹터_0024,"피에스케이, `탐방 후기: 좋은 소식 전하러 왔습니다` 증권사 발표에 강세",2025-08-29,09:49,섹터
news_20250901_종목_0025,밉상주서 다시 국민주로? 삼성 살아났나,2025-09-01,21:00,종목
news_20250901_종목_0022,"구형 D램 역주행 인기…삼성·SK ""생산 연장""",2025-09-01,17:58,종목
news_20250901_종목_0021,알리바바 AI 쇼크에 美규제까지…삼전·하이닉스 급락,2025-09-01,17:52,종목
news_20250901_종목_0023,무제한 AS…삼성 AI가전 구독혜택 더 늘었네,2025-09-01,17:58,종목
news_20250901_종목_0024,"이찬진 ""삼성생명 회계 원칙대로 정비""",2025-09-01,17:59,종목
news_20250901_섹터_0005,"삼성전자·SK하이닉스, 미국·중국발 잇단 ‘악재’에 하락",2025-09-01,09:31,섹터
news_20250901_섹터_0013,TSMC·미국 기업은 되는데...삼성·SK 中 공장 첨단 장비 반입 금지,2025-09-01,15:00,섹터
news_20250901_섹터_0003,[속보] 8월 수출 1.3% 증가… 반도체 ‘역대 최대’ 151억달러,2025-09-01,09:02,섹터
news_20250901_섹터_0008,韓 반도체 때린 美 제재···삼전·하이닉스 하락세,2025-09-01,13:04,섹터
news_20250901_섹터_0012,"“중국에 50조나 썼는데 어쩌나”…삼성·SK, 트럼프 제동에 ‘살얼음판’",2025-09-01,14:51,섹터
news_20250902_종목_0032,"수입 반도체장비에 정부, 무관세 검토",2025-09-02,19:44,종목
news_20250902_종목_0026,[MK 시그널] 테크윙 'VEU 폐지' 반사이익 기대감,2025-09-02,17:46,종목
news_20250902_종목_0030,'모바일 두뇌' 엑시노스 귀환…갤 S26에 탑재,2025-09-02,17:54,종목
news_20250902_종목_0024,[포토] 환경부·수자원공사· 삼성전자 맞손…'워터 포지티브' 시동,2025-09-02,17:38,종목
news_20250902_종목_0025,"이억원 ""은행권 대출금리 개편 신중해야""",2025-09-02,17:39,종목
news_20250902_섹터_0016,"“삼성 반도체 반등 준비”…R&D투자 71%나 증가, 세계 3위”",2025-09-02,15:37,섹터
news_20250902_섹터_0017,VEU가 뭐길래? 폐지에 흔들리는 반도체 업계…아쉬운 건 미국 시장이라는데,2025-09-02,15:56,섹터
news_20250902_섹터_0009,"한국산업기술기획평가원, 산·학·연 힘 모아 … 전력 반도체 밸류체인 구축",2025-09-02,09:40,섹터
news_20250902_경제_0005,'더 많은 물을 자연으로' 환경부·삼성전자 맞손,2025-09-02,18:00,경제
news_20250902_경제_0004,1%대 물가는 통신료 착시…추석 앞 '먹거리 불안',2025-09-02,17:43,경제
news_20250903_종목_0032,"SK ""고성능 반도체 장비 도입…집적도 2.9배 향상""",2025-09-03,17:50,종목
news_20250903_종목_0033,"美 ""TSMC도 中공장 장비반입 허가받아야""",2025-09-03,17:57,종목
news_20250903_종목_0031,반도체·바이오 진화시킨 AI 기존 산업 융합으로 판 바꿔 한국 퍼스트무버 기회는 지금,2025-09-03,17:14,종목
news_20250903_종목_0030,기업 체질개선 전문가 모였다 … 혁신 프로젝트 300건 넘게 성공,2025-09-03,16:04,종목
news_20250903_섹터_0012,"삼성, 차세대 갤럭시에 승부 건다…S26에 자체개발 ‘두뇌’ 탑재한다는데",2025-09-03,07:54,섹터
news_20250903_섹터_0017,“크기 20% 줄이고 발열도 잡았다”…LG이노텍이 공개한 AI용 반도체 기판 기술,2025-09-03,10:45,섹터
news_20250903_섹터_0018,몸에 삽입 가능한 반도체 등장...진단·치료용 전자기기 활용 기대,2025-09-03,13:14,섹터
news_20250903_경제_0006,"브로드컴 '셋톱박스 갑질' 사건, 동의의결로 종결…130억 상생기금 조성",2025-09-03,15:22,경제
news_20250903_경제_0004,관세 날벼락 맞은 K-중기…4.6조 지원 나선다,2025-09-03,14:08,경제
news_20250903_섹터_0014,"SK하이닉스, 차세대 D램 기술도 앞장서겠다...업계 최초 도입한 장비 뭐길래",2025-09-03,09:22,섹터
news_20250904_종목_0026,태블릿도 폰처럼 얇고 가볍게 … 삼성전자 '갤럭시탭S11' 공개,2025-09-04,18:31,종목
news_20250904_종목_0019,"수출실적은 호재, 中기술독립은 악재 … 웃다가 우는 반도체 [빅데이터로 본 재테크]",2025-09-04,16:25,종목
news_20250904_종목_0025,"中, 反트럼프 행동개시 … 美광섬유에 78% 관세",2025-09-04,18:11,종목
news_20250904_종목_0020,가을증시 '실적 모멘텀' 과실 영근다 [한국주식 원포인트 레슨],2025-09-04,16:25,종목
news_20250904_종목_0022,금리인하 모멘텀 … 바이오·로봇株 심상찮다 [MBN GOLD 증시기상도],2025-09-04,16:28,종목
news_20250904_섹터_0005,미국 “TSMC도 예외없다”…삼성처럼 중국 공장에 반도체 장비 반입 금지,2025-09-04,07:29,섹터
news_20250904_섹터_0018,알리바바發 충격 변압기株엔 기회 [MBN GOLD 시황저격],2025-09-04,16:28,섹터
news_20250904_섹터_0009,"특징주, 미래산업-리튬 테마 상승세에 0.76% ↑",2025-09-04,09:14,섹터
news_20250904_경제_0002,경상수지 3개월째…100억弗 넘었다,2025-09-04,17:49,경제
news_20250904_경제_0001,"경상수지, 3개월 연속 100억달러 흑자…""올해 역대 최대 1100억 달러""",2025-09-04,08:01,경제
news_20250905_종목_0029,SK하이닉스 D램 1위 굳히기…삼성과 격차 더 벌려,2025-09-05,17:54,종목
news_20250905_종목_0024,"習, 美광섬유에 관세폭탄 … 트럼프, 中화학기업에 맞불 제재",2025-09-05,00:10,종목
news_20250905_종목_0028,[IFA 2025] ① 집안 모든 곳에 AI ② 로봇청소기의 진화 ③ 에너지효율 잡아라,2025-09-05,17:52,종목
news_20250905_종목_0025,韓 로봇 ETF냐 글로벌 로봇 ETF냐,2025-09-05,16:56,종목
news_20250905_종목_0026,노조 목소리 커질수록 로봇株 웃는다,2025-09-05,16:56,종목
news_20250905_섹터_0022,한국이 메모리 반도체 1위를 빼앗길 수도 있다고요? [전자만사],2025-09-05,12:00,섹터
news_20250905_섹터_0007,“미국 광섬유에 반덤핑 관세” “중국 화학업체 제재”…다시 불붙은 미중 무역전쟁,2025-09-05,06:12,섹터
news_20250905_섹터_0016,"특징주, 퀄리타스 반도체 -CXL(컴퓨트익스프레스링크) 테마 상승세에 6.91% ↑",2025-09-05,09:14,섹터
news_20250905_경제_0004,"쌀값 '이상 급등'에도…정부, 햅쌀 비축 늘렸다",2025-09-05,17:39,경제
news_20250905_경제_0003,"안민포럼, 김호기 교수 초청 세미나",2025-09-05,17:04,경제
news_20250908_종목_0038,삼성·SK 美반도체장비 中반입 건별 허가 최악 상황은 피할듯,2025-09-08,17:42,종목
news_20250908_종목_0040,"""韓 배터리 전문가 불러 미국인 훈련 방안 마련""",2025-09-08,18:03,종목
news_20250908_종목_0037,"""집이 곧 전자제품"" 유럽 홀린 삼성 스마트홈",2025-09-08,17:29,종목
news_20250908_종목_0036,"""AI·로봇·바이오 결합 … 맞춤형 식단 만들어주는 시대 올 것""",2025-09-08,16:24,종목
news_20250908_종목_0039,9월엔 외국인 컴백?…'박스피 탈출' 기대감,2025-09-08,17:56,종목
news_20250908_섹터_0029,"미국, 삼성·SK 반도체 장비 중국 반출 연간 허가 검토",2025-09-08,15:39,섹터
news_20250908_섹터_0024,"LS전선, 830도 고온 견디는 중전압 내화케이블 개발",2025-09-08,14:25,섹터
news_20250908_섹터_0034,ASML '유럽판 챗GPT' 최대주주로,2025-09-08,17:42,섹터
news_20250908_경제_0011,"에너지 가져온 환경부 ""탄소 최대 67% 감축""",2025-09-08,17:32,경제
news_20250908_경제_0001,"""비도 쏟아지는데 뭐하러 나왔어?""…'세계유일' KAMIS 이모저모",2025-09-08,06:00,경제
news_20250909_종목_0023,[MK시그널] 행동주의 매입에 솔루엠 주가 급등,2025-09-09,17:36,종목
news_20250909_종목_0022,[부음] 장경애씨 별세 외,2025-09-09,17:00,종목
news_20250909_종목_0024,중국 공세에 … 대기업도 '빈익빈 부익부',2025-09-09,17:51,종목
news_20250909_종목_0021,수도권은 창업 거점·지역은 특화단지 … 'K바이오 혁신지도' 그려,2025-09-09,16:09,종목
news_20250909_종목_0025,노란봉투법 통과에…로봇株 꿈틀?,2025-09-09,21:00,종목
news_20250909_섹터_0004,"“SK하이닉스, HBM 불확실성 완화 속 범용 반도체 지원 동반”",2025-09-09,08:32,섹터
news_20250909_섹터_0013,"SK하이닉스, `다시 한번 전고점을 향해` 증권사 발표에 강세",2025-09-09,13:26,섹터
news_20250909_섹터_0012,"특징주, 엑시콘-CXL(컴퓨트익스프레스링크) 테마 상승세에 5.23% ↑",2025-09-09,13:13,섹터
news_20250909_섹터_0008,"[MK시그널] HPSP, 반도체 장비 기술력에 따른 성장 기대감에 주가 상승세... MK시그널 추천 후 상승률 8.64% 기록",2025-09-09,10:47,섹터
news_20250909_섹터_0009,"특징주, 에이팩트-온디바이스 AI 테마 상승세에 10.79% ↑",2025-09-09,10:53,섹터
news_20250910_종목_0026,외국인 1.4조 싸들고 '컴백'… 코스피 천장 뚫었다,2025-09-10,17:59,종목
news_20250910_종목_0025,"이재용 회장 장남, 美국적 포기하고 군대",2025-09-10,17:58,종목
news_20250910_종목_0022,녹색이 경쟁력인 시대 … 소비자도 친환경 가치에 '좋아요',2025-09-10,16:02,종목
news_20250910_종목_0023,"삼성 찾은 정청래 ""세계 1등 응원합니다""",2025-09-10,17:52,종목
news_20250910_종목_0024,"""한국 AI 사업, 삼성·SK와 함께할 것""",2025-09-10,17:58,종목
news_20250910_섹터_0014,"한미 반도체 , 세미콘타이완서 신규장비 2종 첫 공개",2025-09-10,13:43,섹터
news_20250910_섹터_0010,"특징주, SK하이닉스- 반도체 생산 테마 상승세에 5.03% ↑",2025-09-10,10:43,섹터
news_20250910_섹터_0011,"특징주, DB하이텍- 반도체 생산 테마 상승세에 5.39% ↑",2025-09-10,11:13,섹터
news_20250910_경제_0001,석유화학·운송장비 '휘청'…기업 매출 1년 반만에 '마이너스',2025-09-10,12:00,경제
news_20250910_경제_0002,금값 트로이온스당 3708弗…연일 사상 최고치 경신,2025-09-10,19:43,경제
news_20250911_종목_0024,외국인 바이코리아 … 반도체·바이오 주목 [MBN GOLD 증시기상도],2025-09-11,16:33,종목
news_20250911_종목_0025,멕시코發 관세 폭탄에 … 美우회수출 비상,2025-09-11,17:36,종목
news_20250911_종목_0027,"[스마트산업강국 함께하는 제조혁신2.0] ""삼성 스마트공장 제조혁신 직접 보고 배워갑니다""",2025-09-11,17:52,종목
news_20250911_종목_0026,"""합법체류 근로자까지 몽땅 끌고가 … 美이민국 상대로 소송 가능""",2025-09-11,17:41,종목
news_20250911_섹터_0017,‘ 반도체 의 도시’ 용인···18일 반도체 컨퍼런스 개최,2025-09-11,11:54,섹터
news_20250911_섹터_0021,매니저의 HOT종목,2025-09-11,16:33,섹터
news_20250911_섹터_0010,AI 반도체 에 경북 미래 달려…공급망 생태계 키워야 도약할 수 있어,2025-09-11,07:52,섹터
news_20250911_경제_0004,"""기준금리 인하, 수도권 집값에 달렸다""",2025-09-11,18:16,경제
news_20250911_경제_0002,"집값 상승의 26% 금리인하 때문…한은 ""6·27 효과 약해질 수도""",2025-09-11,12:00,경제
news_20250911_섹터_0012,"“삼성전자, 3Q 영업익 시장 기대치 상회 전망…여전히 저평가”",2025-09-11,07:53,섹터
news_20250912_종목_0038,삼성전자 ·SK하이닉스 나란히 HBM4 양산체제,2025-09-12,20:41,종목
news_20250912_종목_0033,10나노급 6세대공정 삼성도 HBM4 양산,2025-09-12,17:54,종목
news_20250912_종목_0037,"HBM4 참전 마이크론, 성능·속도는 미지수",2025-09-12,20:16,종목
news_20250912_종목_0036,"삼성, 앞선 D램 공정 차별화 … SK는 검증된 수율 기대",2025-09-12,20:16,종목
news_20250912_종목_0034,마이크론 훈풍까지 불어주네 사흘 연속 천장 뚫은 코스피,2025-09-12,17:54,종목
news_20250912_섹터_0020,"특징주, 한양디지텍- 반도체 재료/부품 테마 상승세에 5.87% ↑",2025-09-12,09:26,섹터
news_20250912_섹터_0026,"특징주, 월덱스- 반도체 재료/부품 테마 상승세에 6.43% ↑",2025-09-12,09:26,섹터
news_20250912_섹터_0015,"특징주, 동진쎄미켐- 반도체 재료/부품 테마 상승세에 1.9% ↑",2025-09-12,09:25,섹터
news_20250912_경제_0001,"""미국, 연내 세차례 금리 내릴 것""…한은도 속도낼까",2025-09-12,08:42,경제
news_20250912_경제_0002,"""일본처럼 이익 90% 양보해라"" 美 압박…수렁 빠진 관세 협의",2025-09-12,09:51,경제
news_20250915_종목_0025,"세계 석학 한자리에…""삼성, 쉽고 빠른 AI기술 만들것""",2025-09-15,18:02,종목
news_20250915_종목_0024,'전인미답' 코스피 올해 42% 상승 … 7만전자·33만닉스가 끌었다,2025-09-15,17:57,종목
news_20250915_종목_0026,"이재용 회장 장남 지호씨, 해군 장교 입대",2025-09-15,19:36,종목
news_20250915_종목_0022,"'천안휴먼빌 퍼스트시티' … 일신건영, 다음달 분양",2025-09-15,16:57,종목
news_20250915_종목_0023,[MK히든챔피언] 내화단열 '최강자'… 선박·플랜트 시장 개척,2025-09-15,17:27,종목
news_20250915_섹터_0005,"특징주, SK하이닉스-3D 낸드 테마 상승세에 3.24% ↑",2025-09-15,09:23,섹터
news_20250915_섹터_0007,"특징주, 테스-3D 낸드 테마 상승세에 10.04% ↑",2025-09-15,09:24,섹터
news_20250915_섹터_0006,"특징주, 유진테크-3D 낸드 테마 상승세에 4.87% ↑",2025-09-15,09:24,섹터
news_20250915_섹터_0009,"특징주, 케이씨텍-3D 낸드 테마 상승세에 3.93% ↑",2025-09-15,09:25,섹터
news_20250915_섹터_0014,"특징주, 유니테스트-3D 낸드 테마 상승세에 5.09% ↑",2025-09-15,13:23,섹터
news_20250916_종목_0023,"무리한 회계기준 변경, 또 삼성 흔들기인가 [사설]",2025-09-16,17:46,종목
news_20250916_종목_0024,SK하이닉스 법인세 1위 올해 상반기 2.7조 납부,2025-09-16,18:04,종목
news_20250916_종목_0025,대장주의 힘…하락종목 더 많아도 코스피 또 사상최고,2025-09-16,18:08,종목
news_20250916_종목_0026,"삼성생명 혼란 키우는 회계기준원 … 자문위마저 ""일방변경 안돼""",2025-09-16,18:15,종목
news_20250916_종목_0019,1만명 넘는 AI·SW 청년인재 배출…IT업계 활력 불어넣어,2025-09-16,16:08,종목
news_20250916_섹터_0017,"“삼성전자, 엔비디아 GDDR7 독점 공급 지위 유지”…내년 메모리 부족 수혜 전망",2025-09-16,17:13,섹터
news_20250916_섹터_0005,"용인특례시, 글로벌 반도체 중심도시 조성 위해 규제 철폐 총력",2025-09-16,10:52,섹터
news_20250916_섹터_0007,"특징주, DB하이텍- 반도체 생산 테마 상승세에 6.13% ↑",2025-09-16,11:13,섹터
news_20250916_섹터_0011,"날아오른 반도체 주…삼성전자·SK하이닉스, 52주 신고가 경신",2025-09-16,15:03,섹터
news_20250916_섹터_0016,"“매일 오르네” 코스피, 장중 3450선 돌파…5거래일째 사상 최고치",2025-09-16,16:45,섹터
news_20250917_종목_0025,코스피 끌어내린 '트럼프의 입' 잘나가던 삼전·하이닉스 주춤,2025-09-17,18:08,종목
news_20250917_종목_0024,[팩토리 팝콘] 삼성 3모녀 '상속세와 전쟁' 삼성전자 주식 급등에 숨통,2025-09-17,18:04,종목
news_20250917_종목_0026,성과급만 1억? ‘태원이형’ 칭송받지만…,2025-09-17,21:00,종목
news_20250917_섹터_0008,"“사실 10년간 반도체 연구하고 있었어”…LG전자, HBM 장비 사업 본격 시동",2025-09-17,08:53,섹터
news_20250917_섹터_0012,"부산서 국내 최초 탄화규소 기반 전력 반도체 생산…아이큐랩, 본사 이전하고 생산시설 준공",2025-09-17,13:42,섹터
news_20250917_섹터_0016,"삼성전자, SK하이닉스 등 반도체 株 주가 출렁",2025-09-17,16:02,섹터
news_20250917_경제_0001,"'역대급 랠리' 한국 증시, 세계 주요 국 중 수익률 1위 기록",2025-09-17,07:21,경제
news_20250917_경제_0002,나랏빚 경고등 켜졌다…GDP 대비 정부 부채 비율 사상 최고,2025-09-17,09:27,경제
news_20250917_섹터_0006,자동차 관세 급한 불은 껐는데… 반도체 ·의약품 세율에 트럼프 압박받는 일본,2025-09-17,08:13,섹터
news_20250917_섹터_0009,[MK 골든크로스 돌파종목 : 이미지스(115610) & 에스엠(041510)],2025-09-17,10:15,섹터
news_20250918_종목_0022,HBM 이어 범용 메모리도 뜬다 … 질주하는 K반도체 [빅데이터로 본 재테크],2025-09-18,16:10,종목
news_20250918_종목_0026,"中이 엔비디아 때리자, K반도체株 뛰었다 … 3500 넘보는 코스피",2025-09-18,18:05,종목
news_20250918_종목_0021,천장 뚫은 코스피 … 美금리인하로 추가 상승 기대 [MBN GOLD 증시기상도],2025-09-18,16:09,종목
news_20250918_종목_0024,"삼성이 쏘아올린 일자리 신호탄…현대차·SK도 ""더 뽑겠다""",2025-09-18,17:59,종목
news_20250918_종목_0023,'정밀 검사장비 기업' 이노테크 수요예측 [위클리 마켓],2025-09-18,16:10,종목
news_20250918_섹터_0010,"특징주, 테크윙-HBM(고대역폭메모리) 테마 상승세에 6.53% ↑",2025-09-18,10:14,섹터
news_20250918_섹터_0011,"특징주, 와이씨-HBM(고대역폭메모리) 테마 상승세에 6.49% ↑",2025-09-18,10:14,섹터
news_20250918_섹터_0007,"특징주, 이오테크닉스-HBM(고대역폭메모리) 테마 상승세에 6.56% ↑",2025-09-18,10:14,섹터
news_20250918_섹터_0016,"특징주, 엑시콘- 반도체 장비 테마 상승세에 10.25% ↑",2025-09-18,10:39,섹터
news_20250918_섹터_0012,"특징주, 하나마이크론- 반도체 장비 테마 상승세에 5.14% ↑",2025-09-18,10:39,섹터
news_20250919_종목_0019,손잡은 엔비디아·인텔 … 한국 반도체가 긴장해야 하는 이유 [사설],2025-09-19,17:15,종목
news_20250919_종목_0018,더욱 주목받는 美 AI주식 3대장,2025-09-19,17:07,종목
news_20250919_종목_0021,엔비디아도 '인텔 살리기'…칩워 지각변동,2025-09-19,17:52,종목
news_20250919_종목_0020,8만전자·35만닉스 찍자 … 공매도 전쟁 시작,2025-09-19,17:44,종목
news_20250919_종목_0022,"삼성·LG ""中가성비, 디자인 경영으로 따돌린다""",2025-09-19,17:52,종목
news_20250919_섹터_0005,“이젠 11만전자 바라본다”…증권가 삼성전자 목표가 상향 릴레이,2025-09-19,10:57,섹터
news_20250919_섹터_0007,[MK 골든크로스 돌파종목 : 테크엘(064520) & 위메이드(112040)],2025-09-19,11:20,섹터
news_20250919_섹터_0010,"삼성전자, 13개월 만에 ‘8만전자’…증권가 ‘최대 11만원’ 전망 [오늘, 이 종목]",2025-09-19,13:00,섹터
news_20250919_섹터_0014,"LX세미콘, 145억 출자…스타트업과 오픈이노베이션 강화",2025-09-19,15:21,섹터
news_20250919_섹터_0013,"문신학 산자부 1차관 “대만, 반도체 몰아주기로 GDP 추월...‘全산업 지원’ 韓 정책에 고민”",2025-09-19,15:08,섹터
news_20250922_종목_0031,"삼성전자 서비스, AI로 사전 진단부터 맞춤 응대까지",2025-09-22,10:00,종목
news_20250922_종목_0033,삼성전자 '원맨쇼'…코스피 또 사상최고,2025-09-22,17:48,종목
news_20250922_종목_0034,이번엔 다르다…굿바이 ‘박스피’ [전인미답 고지 넘보는 코스피],2025-09-22,21:00,종목
news_20250922_종목_0030,기업·공공기관 콜센터 품질 향상 이용자 만족도도 점차 높아져,2025-09-22,10:00,종목
news_20250922_종목_0032,"""로블록스, 이젠 아동용 아닌 모두의 게임이랍니다""",2025-09-22,16:14,종목
news_20250922_섹터_0020,"특징주, 에스티아이-HBM(고대역폭메모리) 테마 상승세에 7.06% ↑",2025-09-22,10:53,섹터
news_20250922_섹터_0023,"특징주, 제우스-HBM(고대역폭메모리) 테마 상승세에 5.73% ↑",2025-09-22,11:03,섹터
news_20250922_섹터_0011,"“8만전자 탈환”…삼성전자, 뉴욕증시·엔비디아 호재 업고 4%대 강세",2025-09-22,09:57,섹터
news_20250922_경제_0003,"한국 외환시장 뎁스 세계 '최하위'…한은 ""개입 필요해""",2025-09-22,12:35,경제
news_20250922_경제_0005,폐자원서 캐낸 '핵심광물' 해외로 샌다,2025-09-22,17:40,경제
news_20250923_종목_0035,"""엔비디아 차세대 칩 잡아라"" … 삼성·SK하이닉스 'HBM4' 혈투",2025-09-23,18:07,종목
news_20250923_종목_0034,"""슈퍼사이클 시작""… 반도체가 끌어올리는 세계 증시",2025-09-23,17:59,종목
news_20250923_종목_0033,"삼성전자 , 메타·퀄컴과 '6G 선점' 맞손",2025-09-23,17:43,종목
news_20250923_종목_0028,[MK 시그널] 데이터센터 덕에…삼화전기 58%↑,2025-09-23,17:20,종목
news_20250923_종목_0031,"""스마트공장 성패는 사장님 혁신 의지에 달렸다""",2025-09-23,17:42,종목
news_20250923_섹터_0019,‘ 반도체 겨울’ 예견했던 모건스탠리 돌변…“9만전자 간다”,2025-09-23,16:03,섹터
news_20250923_섹터_0020,"KODEX 반도체 2종, 전체 반도체 ETF 중 연초 이후 수익률 1위",2025-09-23,16:36,섹터
news_20250923_섹터_0018,"HBM 자체 개발 돌입한 중국…삼성은 엔비디아 납품 임박, 시장 변화는",2025-09-23,15:22,섹터
news_20250923_경제_0007,OECD 韓 성장률 1.0% 유지…日에도 역전당했다,2025-09-23,18:00,경제
news_20250923_경제_0009,"""핵심광물 뽑아낼 폐자원을 폐기물 취급…재자원화 규제 풀어야""",2025-09-23,18:09,경제
news_20250924_종목_0024,'반도체 풍향계' 마이크론 깜짝 실적에 상승세 지속,2025-09-24,17:53,종목
news_20250924_종목_0023,내달 20일 故이건희 5주기 음악회,2025-09-24,17:46,종목
news_20250924_종목_0021,"'초격차 신화' 권오현, 기재부 미래전략 맡는다",2025-09-24,17:32,종목
news_20250924_종목_0022,"""CES 참가 한국기업 비자문제 걱정말라""",2025-09-24,17:46,종목
news_20250924_종목_0025,잘나가는 K전력기기…차단기 사업도 '금맥',2025-09-24,17:53,종목
news_20250924_섹터_0020,쏠림 심해진 韓 수출… 반도체 만 16% 늘어,2025-09-24,17:32,섹터
news_20250924_섹터_0011,"AI 훈풍에 ‘ 반도체 의 봄’ 왔나…‘깜짝 실적’ 마이크론, 삼성·SK도 달릴까",2025-09-24,15:15,섹터
news_20250924_섹터_0003,"마이크론 CEO, HBM4 탈락설 부인.. “내년 상반기 부터 양산”",2025-09-24,08:10,섹터
news_20250924_섹터_0009,국내 반도체 ETF 중 3개월 수익률 1위는 ‘HANARO Fn K- 반도체 ’,2025-09-24,14:24,섹터
news_20250924_섹터_0010,미래에셋 “조방원 다음은 금·반·지…3차 상법 개정안 주목”,2025-09-24,14:42,섹터
news_20250925_종목_0030,10만전자 향하는 '반도체 대장'… 바이오 도전장 낸 '뷰티 황제주' [빅데이터로 본 재테크],2025-09-25,16:30,종목
news_20250925_종목_0033,"인텔, 반도체 부활 승부수 … 이번엔 애플에 투자 요청",2025-09-25,18:07,종목
news_20250925_종목_0031,美금리 추가인하 기대감 … 바이오株 시간이 온다 [MBN GOLD 증시기상도],2025-09-25,16:32,종목
news_20250925_종목_0032,"""AI 생산성 성능 제대로 평가""",2025-09-25,17:29,종목
news_20250925_종목_0034,"""스마트홈·스마트카 연결"" IoT 손잡은 삼성·현대차",2025-09-25,18:10,종목
news_20250925_섹터_0025,영업익 127% 급증 ‘마이크론’…HBM4 ‘3파전’ 본격화,2025-09-25,17:24,섹터
news_20250925_섹터_0015,‘ 반도체 소재 강자’ 중국 걷어내고 바라 본 그곳…인도 소부장과 첫 합작,2025-09-25,08:21,섹터
news_20250925_섹터_0012,DB하이텍 두고 충돌했나...일각선 남매 갈등 시각도 [스페셜리포트],2025-09-25,07:11,섹터
news_20250925_경제_0006,"'족쇄' 풀린 국민연금, 삼성전자 다시 늘린다",2025-09-25,17:26,경제
news_20250925_경제_0011,예산 뺏기고 금융도 못가져와…'세제부'로 전락한 기재부,2025-09-25,18:06,경제
news_20250926_종목_0024,"""해외서 생산한 물량만큼 美서 만들어야 관세 면제""",2025-09-26,18:08,종목
news_20250926_종목_0021,"""인텔, 애플 이어 TSMC에도 지분투자 요청""",2025-09-26,18:01,종목
news_20250926_종목_0023,美관세압박·AI거품론 코스피 3400선 무너져,2025-09-26,18:03,종목
news_20250926_종목_0022,국장선 차익실현 개미 … 美증시선 '폭풍매수' 나서,2025-09-26,18:03,종목
news_20250926_섹터_0009,HBF · 그라데이션K · RFM [This Week 경제용어],2025-09-26,12:56,섹터
news_20250926_섹터_0020,일본 이어 대만까지 ‘인텔 일병 구하기’…TSMC에도 구조요청,2025-09-26,23:13,섹터
news_20250926_섹터_0019,"AI 거품론에 대미협상 난항까지…제동걸린 코스피, 조정 길어지나요?",2025-09-26,23:13,섹터
news_20250926_경제_0006,"외환시장 24시간 개장…""외국인 국내투자 확대""",2025-09-26,17:45,경제
news_20250926_경제_0003,"산업硏 ""중국 의존도 더 높아진 韓 소부장, '생존' 차원에서 전략 짜야""",2025-09-26,11:00,경제
news_20250926_섹터_0011,"[MK시그널] 디아이티, 반도체 핵심 공정 장비 관련주 부각에 주가 상승세... MK시그널 추천 후 상승률 15.85% 기록",2025-09-26,14:26,섹터
news_20250929_종목_0023,"현대모비스, K-차량 반도체 생태계 키운다",2025-09-29,18:04,종목
news_20250929_종목_0020,"삼성 디지털 전광판, 도요타 매장에 설치",2025-09-29,17:26,종목
news_20250929_종목_0019,경주 APEC서 '미니 CES' 삼성·LG 미래기술 총출동,2025-09-29,17:26,종목
news_20250929_종목_0021,베트남 하노이 롯데몰 방문객 2500만명 돌파,2025-09-29,17:35,종목
news_20250929_종목_0022,[부음] 장석형씨 별세 외,2025-09-29,17:54,종목
news_20250929_섹터_0009,"HPSP, 이춘흥 신임 대표이사 내정",2025-09-29,14:42,섹터
news_20250929_섹터_0013,"“목표는 차량용 반도체 국산화”…현대모비스, 20여 기업·기관과 연합",2025-09-29,16:42,섹터
news_20250929_섹터_0018,美 ' 반도체 비례관세' 부과땐 칩 많이 탑재한 韓TV 직격탄,2025-09-29,18:04,섹터
news_20250929_섹터_0002,EU·일본 관세 15% vs 대한민국 ‘100%’ 위기…의약품 수출 진짜 빨간불,2025-09-29,07:05,섹터
